Stage,Window,N_Points,ID_Bits,Authentication_Index,Training_Indices,PC,Explained_Variance_Ratio,Cumulative_Explained_Variance
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",23,0.0021048206048311516,0.9580980834545508
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",24,0.0020306159919479963,0.9601286994464988
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",25,0.001781292299676114,0.961909991746175
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",26,0.0017091728612853303,0.9636191646074603
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",27,0.0016766534884106782,0.9652958180958711
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",28,0.001593225150078,0.966889043245949
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",29,0.0014373448608564225,0.9683263881068055
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",30,0.0013541499859038182,0.9696805380927093
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",31,0.0012995384695602854,0.9709800765622696
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",32,0.0012661345057056294,0.9722462110679753
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",33,0.0011466428226383112,0.9733928538906136
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",34,0.0010944623356288772,0.9744873162262425
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",35,0.0010571910931186973,0.9755445073193613
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",36,0.0010170200977624511,0.9765615274171238
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",37,0.0009429950468360352,0.9775045224639598
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",38,0.0008553497530854477,0.9783598722170452
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",39,0.0008335354861283831,0.9791934077031736
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",40,0.0007998997660904619,0.9799933074692642
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",41,0.0007697820425429852,0.9807630895118071
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",42,0.000727564948005342,0.9814906544598124
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",43,0.0007074633182406608,0.9821981177780531
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",44,0.000673971966743846,0.9828720897447969
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",45,0.0006401870407818508,0.9835122767855787
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",46,0.0006296194162977734,0.9841418962018765
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",47,0.0005724376523926339,0.9847143338542692
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",48,0.0005634947988520854,0.9852778286531213
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",49,0.0005341269858395017,0.9858119556389608
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",50,0.0004990473887040415,0.9863110030276648
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",51,0.0004863617926998494,0.9867973648203647
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",52,0.0004603413066984557,0.9872577061270632
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",53,0.0004470793445205125,0.9877047854715837
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",54,0.00044272729088974997,0.9881475127624735
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",55,0.0004236773913687457,0.9885711901538422
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",56,0.0003917501823732224,0.9889629403362155
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",57,0.00038641458808853145,0.989349354924304
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",58,0.00037870860050382235,0.9897280635248078
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",59,0.000356216264006432,0.9900842797888142
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",60,0.0003508113564593372,0.9904350911452735
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",61,0.0003243877121983041,0.9907594788574718
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",62,0.0003139764845171156,0.991073455341989
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",63,0.0003100159901790132,0.991383471332168
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",64,0.0003005096710576412,0.9916839810032256
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",65,0.0002926190029564638,0.9919766000061822
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",66,0.00026851441728551514,0.9922451144234676
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",67,0.0002595534259047504,0.9925046678493724
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",68,0.000259276375788799,0.9927639442251612
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",69,0.00024073155115856724,0.9930046757763198
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",70,0.00022975879205602495,0.9932344345683758
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",71,0.00022294204555729633,0.9934573766139331
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",72,0.00021634878757150814,0.9936737254015046
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",73,0.00020926121385454069,0.9938829866153591
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",74,0.00019594973620489965,0.994078936351564
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",75,0.0001901034261357289,0.9942690397776996
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",76,0.00018395326781788808,0.9944529930455175
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",77,0.00018129630162012027,0.9946342893471376
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",78,0.0001755317681211169,0.9948098211152587
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",79,0.00017323817257371165,0.9949830592878325
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",80,0.00016247034298350036,0.9951455296308159
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",81,0.00015834292552068752,0.9953038725563366
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",82,0.00015326300396469942,0.9954571355603012
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",83,0.00014363682084917107,0.9956007723811504
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",84,0.00013909964606994183,0.9957398720272204
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",85,0.00013581660546504006,0.9958756886326854
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",86,0.00013436238685395646,0.9960100510195393
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",87,0.00012609819462423857,0.9961361492141636
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",88,0.00012345009849102202,0.9962595993126546
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",89,0.00011612515456520077,0.9963757244672198
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",90,0.00011337804554048295,0.9964891025127602
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",91,0.00010527028750169805,0.996594372800262
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",92,0.00010388820580889876,0.9966982610060708
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",93,9.883843985901727e-05,0.9967970994459299
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",94,9.824418092034593e-05,0.9968953436268502
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",95,9.294731488261638e-05,0.9969882909417328
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",96,9.122017576255968e-05,0.9970795111174954
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",97,8.938861992757566e-05,0.997168899737423
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",98,8.768255068082867e-05,0.9972565822881038
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",99,8.470381965259312e-05,0.9973412861077564
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",100,8.220581152683446e-05,0.9974234919192833
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",101,7.846730619915123e-05,0.9975019592254825
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",102,7.473423612082764e-05,0.9975766934616033
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",103,7.028584382770703e-05,0.997646979305431
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",104,6.899588831059639e-05,0.9977159751937416
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",105,6.651084707834396e-05,0.9977824860408199
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",106,6.370449411732907e-05,0.9978461905349372
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",107,6.266686944458494e-05,0.9979088574043817
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",108,6.109421425736076e-05,0.9979699516186391
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",109,5.940318462182535e-05,0.9980293548032609
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",110,5.68829929589574e-05,0.9980862377962199
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",111,5.5621594976423044e-05,0.9981418593911963
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",112,5.288154274374681e-05,0.99819474093394
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",113,5.241986215082291e-05,0.9982471607960909
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",114,4.9824191649964225e-05,0.9982969849877409
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",115,4.9501745039086895e-05,0.9983464867327799
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",116,4.74110265904471e-05,0.9983938977593704
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",117,4.50104967908722e-05,0.9984389082561612
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",118,4.4263217655417615e-05,0.9984831714738166
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",119,4.348098028599733e-05,0.9985266524541025
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",120,4.1845422501812565e-05,0.9985684978766044
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",121,4.068906328916369e-05,0.9986091869398935
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",122,3.915015306894985e-05,0.9986483370929625
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",123,3.707361363317756e-05,0.9986854107065957
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",124,3.5101906664968114e-05,0.9987205126132607
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",125,3.419591154208328e-05,0.9987547085248027
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",126,3.369659445575967e-05,0.9987884051192585
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",127,3.3482742440849565e-05,0.9988218878616993
2_Sampling_Reduction,100k-1000k,250,128,2,"1,3,4,5",128,3.1956369742869856e-05,0.9988538442314422
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",1,0.5368606541823343,0.5368606541823343
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",2,0.21742602716081103,0.7542866813431454
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",3,0.05160950518693617,0.8058961865300815
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",4,0.02645763829191301,0.8323538248219946
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",5,0.023896347650674513,0.8562501724726691
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",6,0.016172430907035268,0.8724226033797043
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",7,0.012198692965544818,0.8846212963452491
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",8,0.009555878921053947,0.894177175266303
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",9,0.008047240936013226,0.9022244162023163
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",10,0.007649349314749567,0.9098737655170659
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",11,0.006065720374671355,0.9159394858917372
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",12,0.005712960837757886,0.9216524467294951
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",13,0.005020932894874931,0.92667337962437
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",14,0.004703850916101403,0.9313772305404714
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",15,0.004057883305916235,0.9354351138463877
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",16,0.003583131115062539,0.9390182449614503
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",17,0.003352444617755622,0.9423706895792059
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",18,0.003103927318799315,0.9454746168980052
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",19,0.0030344099611378746,0.9485090268591431
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",20,0.0027346716531464177,0.9512436985122895
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",21,0.0024605007527035883,0.9537041992649931
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",22,0.002303555847888712,0.9560077551128817
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",23,0.0021043818348159163,0.9581121369476976
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",24,0.002034716799881389,0.960146853747579
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",25,0.0017798791183470785,0.9619267328659261
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",26,0.0017142822244575122,0.9636410150903836
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",27,0.0016750481992286825,0.9653160632896123
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",28,0.001590066080282641,0.966906129369895
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",29,0.0014405395552529033,0.9683466689251479
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",30,0.0013579042535604862,0.9697045731787084
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",31,0.0012944952023736143,0.970999068381082
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",32,0.0012644858390107518,0.9722635542200927
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",33,0.0011445395576568378,0.9734080937777495
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",34,0.0010943071724368062,0.9745024009501864
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",35,0.0010561396352450293,0.9755585405854313
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",36,0.0010145002713298403,0.9765730408567612
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",37,0.000945647570704311,0.9775186884274656
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",38,0.0008540808928187096,0.9783727693202843
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",39,0.0008321349019297676,0.9792049042222141
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",40,0.0007985223451450587,0.9800034265673592
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",41,0.0007674920015919677,0.9807709185689512
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",42,0.000727199523483878,0.981498118092435
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",43,0.0007088766881143105,0.9822069947805493
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",44,0.0006721597667512369,0.9828791545473006
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",45,0.000638468889360476,0.983517623436661
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",46,0.0006313403022856665,0.9841489637389467
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",47,0.0005706989524812724,0.984719662691428
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",48,0.0005647021605498407,0.9852843648519778
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",49,0.0005362932425535534,0.9858206580945313
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",50,0.0005017732565165188,0.9863224313510479
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",51,0.00048582467385977895,0.9868082560249077
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",52,0.00046014926354714144,0.9872684052884548
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",53,0.0004467833077138378,0.9877151885961687
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",54,0.00044092140067632463,0.988156109996845
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",55,0.000423465430496004,0.988579575427341
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",56,0.0003919157412230752,0.9889714911685641
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",57,0.0003839021662000202,0.9893553933347641
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",58,0.00038041034333079335,0.9897358036780949
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",59,0.0003536804883653302,0.9900894841664603
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",60,0.0003498767141643469,0.9904393608806246
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",61,0.0003228411830247697,0.9907622020636493
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",62,0.00031409736977860953,0.9910762994334279
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",63,0.00030808907986742967,0.9913843885132954
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",64,0.0003002554537610387,0.9916846439670564
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",65,0.0002943062643904046,0.9919789502314468
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",66,0.0002693058136256679,0.9922482560450725
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",67,0.00026146208301582453,0.9925097181280883
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",68,0.00025881864909427677,0.9927685367771826
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",69,0.0002399506918538086,0.9930084874690364
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",70,0.00022811952905244637,0.9932366069980888
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",71,0.00022255852899277548,0.9934591655270816
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",72,0.000216659574308696,0.9936758251013903
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",73,0.0002092007440408902,0.9938850258454311
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",74,0.0001952802834773298,0.9940803061289085
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",75,0.00019089384836528498,0.9942711999772738
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",76,0.00018460101843536256,0.9944558009957091
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",77,0.00018043402042715946,0.9946362350161362
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",78,0.0001751450347221011,0.9948113800508582
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",79,0.00017248792708331995,0.9949838679779416
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",80,0.00016248799695397592,0.9951463559748955
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",81,0.00015839050015892123,0.9953047464750544
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",82,0.00015135070688389795,0.9954560971819383
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",83,0.00014288133395525454,0.9955989785158935
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",84,0.0001385547347931388,0.9957375332506867
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",85,0.00013500541516825625,0.995872538665855
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",86,0.00013192444488576652,0.9960044631107408
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",87,0.00012555946717210747,0.9961300225779128
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",88,0.00012335514729658087,0.9962533777252094
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",89,0.00011697824225985648,0.9963703559674693
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",90,0.00011288988802961185,0.9964832458554989
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",91,0.00010579161648338029,0.9965890374719822
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",92,0.00010358490803594436,0.9966926223800182
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",93,9.987058716898735e-05,0.9967924929671872
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",94,9.789679697525483e-05,0.9968903897641624
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",95,9.305302556207468e-05,0.9969834427897245
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",96,9.083117602451117e-05,0.997074273965749
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",97,8.968932314861285e-05,0.9971639632888976
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",98,8.821029038169637e-05,0.9972521735792793
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",99,8.491653396526752e-05,0.9973370901132446
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",100,8.237631661985818e-05,0.9974194664298645
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",101,7.91279295480046e-05,0.9974985943594125
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",102,7.417191544280058e-05,0.9975727662748552
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",103,7.035372672767418e-05,0.997643120001583
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",104,6.899740375181391e-05,0.9977121174053347
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",105,6.663858268604194e-05,0.9977787559880208
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",106,6.353410197618133e-05,0.9978422900899969
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",107,6.266862502768974e-05,0.9979049587150246
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",108,6.0928288354769434e-05,0.9979658870033794
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",109,5.976756417789222e-05,0.9980256545675573
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",110,5.702178106189094e-05,0.9980826763486192
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",111,5.608104787136901e-05,0.9981387573964906
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",112,5.2802549242530234e-05,0.9981915599457332
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",113,5.202199462659407e-05,0.9982435819403598
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",114,5.003605259949886e-05,0.9982936179929592
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",115,4.9165077308847625e-05,0.9983427830702681
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",116,4.757340081952935e-05,0.9983903564710876
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",117,4.494260750752386e-05,0.9984352990785952
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",118,4.394096333881486e-05,0.998479240041934
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",119,4.3745626993233065e-05,0.9985229856689273
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",120,4.180864748732452e-05,0.9985647943164147
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",121,3.973046173101843e-05,0.9986045247781457
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",122,3.8421477981004566e-05,0.9986429462561267
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",123,3.672747437764582e-05,0.9986796737305044
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",124,3.5257583743862565e-05,0.9987149313142483
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",125,3.484727592141528e-05,0.9987497785901697
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",126,3.4320139061484004e-05,0.9987840987292311
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",127,3.36799951304348e-05,0.9988177787243616
2_Sampling_Reduction,100k-1000k,250,128,3,"1,2,4,5",128,3.213075361045025e-05,0.998849909477972
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",1,0.5370746403872346,0.5370746403872346
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",2,0.21719162104567766,0.7542662614329123
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",3,0.05166750975004738,0.8059337711829597
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",4,0.02642112343194915,0.8323548946149089
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",5,0.02390456700836133,0.8562594616232702
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",6,0.016181785310293798,0.872441246933564
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",7,0.01221057773795778,0.8846518246715217
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",8,0.00956064677935199,0.8942124714508737
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",9,0.008053587472569063,0.9022660589234427
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",10,0.007641972315720177,0.9099080312391629
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",11,0.006062341910015984,0.9159703731491788
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",12,0.00570651990343542,0.9216768930526142
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",13,0.005019912547599716,0.926696805600214
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",14,0.004702587485177186,0.9313993930853911
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",15,0.004059761566810656,0.9354591546522018
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",16,0.0035822544681366228,0.9390414091203384
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",17,0.003351979256240536,0.9423933883765789
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",18,0.003107733847681307,0.9455011222242602
2_Sampling_Reduction,100k-1000k,250,128,4,"1,2,3,5",19,0.003030176449880593,0.9485312986741408
