Scenario,Cohort_Protocol,ID_Bits,Fold,Training_Indices,Authentication_Index,PCA_Training_Devices,Template_Devices,Enrollment_Rows,PCA_Training_Rows,Fit_Seconds,Mean_Transform_Milliseconds,Directed_Impostor_Comparisons,Variance_Explained_By_ID_Components,Intra_Mean,Intra_Mean_Normalized,Intra_Std_Normalized,Intra_Std,Intra_Min,Intra_Q05,Intra_Median,Intra_Q95,Intra_Max,Intra_Count,Inter_Mean,Inter_Mean_Normalized,Inter_Std_Normalized,Inter_Std,Inter_Min,Inter_Q05,Inter_Median,Inter_Q95,Inter_Max,Inter_Count,Fixed_Threshold,FAR_At_Fixed_Threshold,FRR_At_Fixed_Threshold,Descriptive_EER_Threshold,Descriptive_EER,Minimum_Balanced_Error_Threshold,Minimum_Balanced_Error,Empirical_Overlap_Coefficient,Separation_Score,D_Prime
Multi-sweep,enrolled_cohort,128,test_3,"1,2,4,5",3,295,295,1180,1180,2.6250257999636233,1.4445525396741548,86730,0.9961490426495521,3.223728813559322,0.025185381355932204,0.018266523794690608,2.338115045720398,0.0,1.0,3.0,8.0,15.0,295,64.15427187824282,0.5012052490487721,0.04050626532991147,5.1848019622286685,39.0,56.0,64.0,73.0,86.0,86730,14,0.0,0.003389830508474576,15,0.0,15,0.0,0.0,60.930543064683505,15.150254554884373
Multi-sweep,enrolled_cohort,128,test_4,"1,2,3,5",4,295,295,1180,1180,2.6599647999973968,1.3505474565613826,86730,0.9961545653293609,3.3389830508474576,0.026085805084745763,0.018474840755809647,2.364779616743635,0.0,0.0,3.0,8.0,17.0,295,64.1472846765825,0.5011506615358008,0.04068131627239457,5.207208482866505,39.0,56.0,64.0,73.0,87.0,86730,14,0.0,0.003389830508474576,17,0.0,17,0.0,0.0,60.80830162573504,15.036825836536114
Multi-sweep,enrolled_cohort,128,test_5,"1,2,3,4",5,295,295,1180,1180,2.9118642999674194,1.5080325445554899,86730,0.996155699747959,3.9322033898305087,0.03072033898305085,0.02015451169115365,2.5797774964676674,0.0,1.0,4.0,8.0,22.0,295,64.15334947538338,0.5011980427764327,0.04076640635124431,5.218100012959272,38.0,56.0,64.0,73.0,85.0,86730,14,0.0,0.003389830508474576,22,0.0,22,0.0,0.0,60.221146085552874,14.630791905003662
Single-sweep,heldout_sensor_cohort,128,enroll_1_test_2,1,2,265,30,30,265,2.880547199980356,1.5430533307759713,870,0.9968705515521787,3.8333333333333335,0.029947916666666668,0.018129473907806885,2.3205726601992813,0.0,1.0,3.5,7.0,9.0,30,63.64252873563218,0.49720725574712643,0.047981101934124304,6.141581047567911,44.0,53.0,64.0,73.0,84.0,870,14,0.0,0.0,9,0.0,9,0.0,0.0,59.80919540229885,12.88320127327107
Single-sweep,heldout_sensor_cohort,128,enroll_1_test_3,1,3,265,30,30,265,2.520172899996396,1.6206966674265761,870,0.9968705515521787,4.466666666666667,0.034895833333333334,0.01773630735016565,2.270247340821203,1.0,1.4500000000000002,4.0,8.549999999999997,10.0,30,63.632183908045974,0.49712643678160917,0.048015103698021804,6.145933273346791,44.0,53.0,64.0,73.0,88.0,870,14,0.0,0.0,10,0.0,10,0.0,0.0,59.165517241379305,12.770880127438604
Single-sweep,heldout_sensor_cohort,128,enroll_1_test_4,1,4,265,30,30,265,2.719393100007437,1.4504366690137733,870,0.9968705515521787,4.933333333333334,0.03854166666666667,0.022468598378063386,2.8759805923921133,0.0,1.4500000000000002,4.5,9.649999999999991,13.0,30,63.675862068965515,0.4974676724137931,0.04801824439349741,6.1463352823676685,42.0,53.0,64.0,73.0,86.0,870,14,0.0,0.0,13,0.0,13,0.0,0.0,58.74252873563218,12.242185064219669
Single-sweep,heldout_sensor_cohort,128,enroll_1_test_5,1,5,265,30,30,265,2.477776299987454,1.7988533324872453,870,0.9968705515521787,5.066666666666666,0.03958333333333333,0.023386558624167195,2.993479503893401,0.0,1.3500000000000005,4.5,10.0,14.0,30,63.682758620689654,0.4975215517241379,0.048079527546642645,6.1541795259702585,39.0,53.45,64.0,73.0,86.0,870,14,0.0,0.0,14,0.0,14,0.0,0.0,58.61609195402299,12.112877167182369
Single-sweep,heldout_sensor_cohort,128,enroll_2_test_1,2,1,265,30,30,265,2.1629611999960616,1.737663330277428,870,0.9969055066236472,4.133333333333334,0.03229166666666667,0.018885703842495168,2.4173700918393815,0.0,0.9000000000000004,4.0,7.099999999999994,12.0,30,63.271264367816094,0.49430675287356324,0.04923114324642736,6.301586335542702,43.0,53.0,63.0,74.0,79.0,870,14,0.0,0.0,12,0.0,12,0.0,0.0,59.13793103448276,12.391373446021476
Single-sweep,heldout_sensor_cohort,128,enroll_2_test_3,2,3,265,30,30,265,2.56607579998672,1.4082233343894284,870,0.9969055066236472,2.966666666666667,0.023177083333333334,0.014137630561050432,1.8096167118144553,0.0,0.4500000000000002,3.0,6.099999999999994,8.0,30,63.157471264367814,0.49341774425287355,0.049875658470573014,6.384084284233346,41.0,52.0,63.0,74.0,81.0,870,14,0.0,0.0,8,0.0,8,0.0,0.0,60.190804597701145,12.828168768100161
Single-sweep,heldout_sensor_cohort,128,enroll_2_test_4,2,4,265,30,30,265,2.2738050999469124,1.605780003592372,870,0.9969055066236472,3.8,0.0296875,0.018049971045444348,2.3103962938168765,1.0,1.4500000000000002,3.0,7.549999999999997,10.0,30,63.241379310344826,0.49407327586206895,0.04889568315771916,6.258647444188052,40.0,53.0,63.0,74.0,81.0,870,14,0.0,0.0,10,0.0,10,0.0,0.0,59.44137931034483,12.60032987023561
Single-sweep,heldout_sensor_cohort,128,enroll_2_test_5,2,5,265,30,30,265,2.33843830000842,1.5512800057573866,870,0.9969055066236472,4.066666666666666,0.03177083333333333,0.01868403146029238,2.3915560269174247,1.0,1.0,3.5,8.099999999999994,11.0,30,63.275862068965516,0.4943426724137931,0.04967837515281769,6.358832019560665,40.0,52.0,64.0,74.0,82.0,870,14,0.0,0.0,11,0.0,11,0.0,0.0,59.209195402298846,12.325318311631968
Single-sweep,heldout_sensor_cohort,128,enroll_3_test_1,3,1,265,30,30,265,2.88345250004204,1.897453338218232,870,0.9969130218282579,4.966666666666667,0.038802083333333334,0.018291278625148545,2.3412836640190138,1.0,1.4500000000000002,5.0,8.549999999999997,11.0,30,63.23103448275862,0.49399245689655175,0.04957277029255945,6.34531459744761,37.0,54.0,63.0,73.0,82.0,870,14,0.0,0.0,11,0.0,11,0.0,0.0,58.264367816091955,12.182824647644793
Single-sweep,heldout_sensor_cohort,128,enroll_3_test_2,3,2,265,30,30,265,2.4778272999683395,3.572096663992852,870,0.9969130218282579,3.466666666666667,0.027083333333333334,0.015856758231403905,2.0296650536197,0.0,1.0,3.0,7.0,7.0,30,63.37011494252874,0.49507902298850576,0.04985410556349115,6.3813255121268675,40.0,53.0,63.0,73.0,84.0,870,14,0.0,0.0,7,0.0,7,0.0,0.0,59.90344827586207,12.651146231173923
Single-sweep,heldout_sensor_cohort,128,enroll_3_test_4,3,4,265,30,30,265,1.9511528000002727,1.6943966659406822,870,0.9969130218282579,3.0,0.0234375,0.014507448295082177,1.8569533817705186,0.0,0.4500000000000002,3.0,6.549999999999997,7.0,30,63.39770114942529,0.49529454022988506,0.04969859023417266,6.361419549974101,41.0,53.0,64.0,73.0,83.0,870,14,0.0,0.0,7,0.0,7,0.0,0.0,60.39770114942529,12.889151905340647
Single-sweep,heldout_sensor_cohort,128,enroll_3_test_5,3,5,265,30,30,265,1.976026999996975,1.8408333300612867,870,0.9969130218282579,3.6666666666666665,0.028645833333333332,0.011666249735981947,1.4932799662056893,1.0,1.4500000000000002,3.5,6.0,8.0,30,63.46436781609195,0.49581537356321836,0.04989323631727319,6.386334248610968,41.0,53.0,64.0,74.0,82.0,870,14,0.0,0.0,8,0.0,8,0.0,0.0,59.797701149425286,12.894032614684853
Single-sweep,heldout_sensor_cohort,128,enroll_4_test_1,4,1,265,30,30,265,2.1241511999978684,1.592996666052689,870,0.9969139245526447,5.766666666666667,0.04505208333333333,0.027193888386053973,3.4808177134149085,0.0,1.4500000000000002,5.0,11.0,15.0,30,63.272413793103446,0.4943157327586207,0.047263295978953374,6.049701885306032,46.0,53.0,63.0,73.0,79.0,870,14,0.0,0.03333333333333333,15,0.0,15,0.0,0.0,57.50574712643678,11.651852067399963
Single-sweep,heldout_sensor_cohort,128,enroll_4_test_2,4,2,265,30,30,265,2.0270079000038095,1.865196672345822,870,0.9969139245526447,4.4,0.034375,0.02108327086447517,2.6986586706528217,0.0,2.0,4.0,9.549999999999997,11.0,30,63.37011494252874,0.49507902298850576,0.04809733295972805,6.15645861884519,46.0,53.0,63.0,73.0,81.0,870,14,0.0,0.0,11,0.0,11,0.0,0.0,58.97011494252874,12.40655119102804
Single-sweep,heldout_sensor_cohort,128,enroll_4_test_3,4,3,265,30,30,265,2.5502346999710426,1.2685066612903029,870,0.9969139245526447,3.966666666666667,0.030989583333333334,0.019189722319729725,2.4562844569254048,0.0,0.4500000000000002,4.0,8.649999999999991,11.0,30,63.345977011494256,0.4948904454022989,0.0475022617842728,6.080289508386919,43.0,53.0,63.0,73.0,81.0,870,14,0.0,0.0,11,0.0,11,0.0,0.0,59.37931034482759,12.80558691622709
Single-sweep,heldout_sensor_cohort,128,enroll_4_test_5,4,5,265,30,30,265,2.5907505999784917,1.5105866691252838,870,0.9969139245526447,4.033333333333333,0.031510416666666666,0.012727478453902024,1.629117242099459,1.0,1.4500000000000002,4.0,6.549999999999997,8.0,30,63.36206896551724,0.4950161637931034,0.04785880561012753,6.125927118096324,42.0,53.0,63.0,73.54999999999995,81.0,870,14,0.0,0.0,8,0.0,8,0.0,0.0,59.32873563218391,13.236394051348155
Single-sweep,heldout_sensor_cohort,128,enroll_5_test_1,5,1,265,30,30,265,2.3046861000475474,1.8116933313043166,870,0.9969140492800699,5.5,0.04296875,0.02049096829797931,2.6228439421413516,1.0,2.0,5.0,10.0,10.0,30,63.757471264367815,0.49810524425287356,0.04599149583879657,5.886911467365961,44.0,54.0,64.0,73.0,80.0,870,14,0.0,0.0,10,0.0,10,0.0,0.0,58.257471264367815,12.78378113776581
Single-sweep,heldout_sensor_cohort,128,enroll_5_test_2,5,2,265,30,30,265,2.5488070999854244,1.700513338437304,870,0.9969140492800699,4.0,0.03125,0.016413304107465318,2.1009029257555607,0.0,1.0,4.0,6.0,10.0,30,63.91034482758621,0.49929956896551725,0.04572744160341389,5.853112525236978,44.0,53.0,64.0,73.0,81.0,870,14,0.0,0.0,10,0.0,10,0.0,0.0,59.91034482758621,13.624308265318025
Single-sweep,heldout_sensor_cohort,128,enroll_5_test_3,5,3,265,30,30,265,2.696059999987483,1.8623899998298536,870,0.9969140492800699,4.133333333333334,0.03229166666666667,0.019217121870574318,2.4597915994335127,0.0,0.4500000000000002,4.0,8.549999999999997,9.0,30,63.811494252873565,0.49852729885057473,0.04573978774153565,5.854692830916563,42.0,54.0,64.0,73.0,83.0,870,14,0.0,0.0,9,0.0,9,0.0,0.0,59.67816091954023,13.290063971191426
Single-sweep,heldout_sensor_cohort,128,enroll_5_test_4,5,4,265,30,30,265,2.623195099993609,2.0232033294936023,870,0.9969140492800699,3.066666666666667,0.023958333333333335,0.016659368912340926,2.1323992207796385,0.0,1.0,3.0,7.099999999999994,9.0,30,63.786206896551725,0.49832974137931035,0.04576216258109691,5.857556810380404,43.0,54.0,64.0,73.0,82.0,870,14,0.0,0.0,9,0.0,9,0.0,0.0,60.719540229885055,13.775351880537082
Multi-sweep,heldout_sensor_cohort,128,test_1,"2,3,4,5",1,265,30,120,1060,2.8141162000247277,1.8736500040783237,870,0.9965919323874572,4.4,0.034375,0.024499983506328017,3.135997888809986,0.0,0.0,4.0,9.649999999999991,12.0,30,63.367816091954026,0.49506106321839083,0.04666046608549181,5.972539658942952,44.0,54.0,64.0,73.0,79.0,870,14,0.0,0.0,12,0.0,12,0.0,0.0,58.96781609195403,12.362237448962407
Multi-sweep,heldout_sensor_cohort,128,test_2,"1,3,4,5",2,265,30,120,1060,2.487485399993602,1.4633899981466432,870,0.9965528010558964,3.466666666666667,0.027083333333333334,0.01663408273194928,2.129162589689508,0.0,0.4500000000000002,3.5,6.0,8.0,30,63.44827586206897,0.4956896551724138,0.048665209309312146,6.229146791591955,44.0,53.0,64.0,74.0,81.0,870,14,0.0,0.0,8,0.0,8,0.0,0.0,59.9816091954023,12.885779287209479
Multi-sweep,heldout_sensor_cohort,128,test_3,"1,2,4,5",3,265,30,120,1060,2.7499418000224978,1.2797633341203134,870,0.9965455664944715,2.566666666666667,0.020052083333333335,0.012082768206661895,1.5465943304527225,0.0,0.0,2.0,5.0,6.0,30,63.60574712643678,0.49691989942528736,0.04784473175025917,6.124125664033174,41.0,53.0,64.0,73.0,80.0,870,14,0.0,0.0,6,0.0,6,0.0,0.0,61.03908045977011,13.666382506570697
Multi-sweep,heldout_sensor_cohort,128,test_4,"1,2,3,5",4,265,30,120,1060,2.6098130000173114,1.4723766692137967,870,0.9965498325167385,3.2333333333333334,0.025260416666666667,0.014461435072158791,1.8510636892363252,0.0,0.4500000000000002,3.0,6.0,7.0,30,63.40574712643678,0.49535739942528734,0.04666608970539284,5.973259482290284,44.0,53.0,64.0,73.0,80.0,870,14,0.0,0.0,7,0.0,7,0.0,0.0,60.172413793103445,13.607842007763086
Multi-sweep,heldout_sensor_cohort,128,test_5,"1,2,3,4",5,265,30,120,1060,2.786139899981208,1.2103033329670627,870,0.9965559474354547,3.7,0.02890625,0.01718382601798503,2.1995297303020838,0.0,1.4500000000000002,3.0,7.549999999999997,8.0,30,63.240229885057474,0.4940642959770115,0.0476631041464846,6.100877330750029,41.0,52.0,64.0,73.0,81.0,870,14,0.0,0.0,8,0.0,8,0.0,0.0,59.54022988505747,12.983683398967806
Single-sweep,enrolled_cohort,256,enroll_1_test_2,1,2,295,295,295,295,4.014171799994074,1.3594308497100058,86730,0.9998876292538981,26.810169491525425,0.10472722457627119,0.033203022999297345,8.49997388782012,0.0,14.0,26.0,40.0,75.0,295,128.2398708635997,0.5009369955609363,0.026556302230388504,6.798413370979457,101.0,117.0,128.0,139.0,157.0,86730,25,0.0,0.5491525423728814,75,0.0,75,0.0,0.0,101.42970137207426,13.178914855404312
Single-sweep,enrolled_cohort,256,enroll_1_test_3,1,3,295,295,295,295,4.055612199997995,1.4031335577305595,86730,0.9998876292538981,28.152542372881356,0.1099708686440678,0.03442688081304546,8.813281488139637,10.0,16.0,28.0,40.60000000000002,72.0,295,128.23952496252738,0.5009356443848726,0.026683484481669625,6.830972027307424,98.0,117.0,128.0,139.5500000000029,156.0,86730,25,0.0,0.6169491525423729,72,0.0,72,0.0,0.0,100.08698258964603,12.693867398178321
Single-sweep,enrolled_cohort,256,enroll_1_test_4,1,4,295,295,295,295,5.824303500005044,1.1971949151780268,86730,0.9998876292538981,29.647457627118644,0.1158103813559322,0.037072878855484236,9.490656987003964,8.0,16.700000000000003,29.0,44.0,74.0,295,128.24056266574425,0.5009396979130635,0.02680095469777002,6.861044402629125,95.0,117.0,128.0,140.0,163.0,86730,25,0.0,0.6542372881355932,74,0.0,74,0.0,0.0,98.59310503862561,11.906090439297282
Single-sweep,enrolled_cohort,256,enroll_1_test_5,1,5,295,295,295,295,4.985323200002313,1.079301351002591,86730,0.9998876292538981,29.789830508474576,0.11636652542372881,0.038191127094904034,9.776928536295433,10.0,16.0,29.0,45.0,76.0,295,128.2381413582382,0.500930239680618,0.02673717150009069,6.844715904023217,99.0,117.0,128.0,139.0,159.0,86730,25,0.0,0.6372881355932203,76,0.0,76,0.0,0.0,98.44831084976363,11.665668224140715
Single-sweep,enrolled_cohort,256,enroll_2_test_1,2,1,295,295,295,295,4.471337200026028,1.4504257654692283,86730,0.999888469190329,26.1864406779661,0.10229078389830508,0.03172041254640406,8.120425611879439,0.0,14.0,26.0,39.0,59.0,295,128.24464429839733,0.5009556417906146,0.02656727569295135,6.801222577395546,99.0,117.0,128.0,139.0,157.0,86730,25,0.0,0.5186440677966102,59,0.0,59,0.0,0.0,102.05820362043123,13.62606557949679
Single-sweep,enrolled_cohort,256,enroll_2_test_3,2,3,295,295,295,295,3.7983995999675244,1.453634236457805,86730,0.999888469190329,24.82033898305085,0.09695444915254238,0.03467274725446702,8.876223297143557,0.0,13.0,24.0,39.0,73.0,295,128.25352242591953,0.5009903219762482,0.026483226346934174,6.779705944815149,95.0,117.0,128.0,139.0,166.0,86730,25,0.0,0.43050847457627117,73,0.0,73,0.0,0.0,103.43318344286868,13.096388847671609
Single-sweep,enrolled_cohort,256,enroll_2_test_4,2,4,295,295,295,295,3.7201231999788433,1.2849074567399792,86730,0.999888469190329,25.63728813559322,0.10014565677966102,0.03360761292934805,8.603548909913101,10.0,13.0,26.0,39.0,74.0,295,128.250224835697,0.5009774407644414,0.02647680836530101,6.778062941517058,100.0,117.0,128.0,139.0,161.0,86730,25,0.0,0.5050847457627119,74,0.0,74,0.0,0.0,102.61293670010377,13.24930537302853
Single-sweep,enrolled_cohort,256,enroll_2_test_5,2,5,295,295,295,295,4.333195699960925,1.521318304447173,86730,0.999888469190329,26.37627118644068,0.1030323093220339,0.03500774234762836,8.96198204099286,9.0,13.0,26.0,40.0,79.0,295,128.2589184826473,0.501011400322841,0.026582345719805722,6.805080504270265,98.0,117.0,128.0,139.0,156.0,86730,25,0.0,0.5152542372881356,79,0.0,79,0.0,0.0,101.88264729620661,12.8042268100692
Single-sweep,enrolled_cohort,256,enroll_3_test_1,3,1,295,295,295,295,3.9094253999646753,0.9550552550797998,86730,0.9998881804896752,27.901694915254236,0.10899099576271186,0.035969250361316145,9.208128092496933,10.0,15.0,27.0,43.0,65.0,295,128.24978669433875,0.5009757292747608,0.026695608784886776,6.834075848931015,97.0,117.0,128.0,139.0,159.0,86730,25,0.0,0.5559322033898305,65,0.0,65,0.0,0.0,100.34809177908451,12.375729026927415
Single-sweep,enrolled_cohort,256,enroll_3_test_2,3,2,295,295,295,295,3.862615599995479,0.9984664407842871,86730,0.9998881804896752,24.640677966101695,0.09625264830508475,0.0358317391981601,9.172925234728986,0.0,12.700000000000001,24.0,40.0,77.0,295,128.25716591721434,0.5010045543641185,0.0264956219392839,6.782879216456679,96.0,117.0,128.0,139.0,164.0,86730,25,0.0,0.41694915254237286,77,0.0,77,0.0,0.0,103.61648795111265,12.844634965680713
Single-sweep,enrolled_cohort,256,enroll_3_test_4,3,4,295,295,295,295,3.9466175999841653,1.109162711940895,86730,0.9998881804896752,23.73898305084746,0.09273040254237289,0.03291693520468748,8.426735412399994,7.0,12.0,23.0,37.0,55.0,295,128.27358468811252,0.5010686901879395,0.02641476763679775,6.762180515020224,100.0,117.0,128.0,139.0,159.0,86730,25,0.0,0.39322033898305087,55,0.0,55,0.0,0.0,104.53460163726507,13.68267104533682
Single-sweep,enrolled_cohort,256,enroll_3_test_5,3,5,295,295,295,295,4.364227900048718,1.014124746513316,86730,0.9998881804896752,24.420338983050847,0.09539194915254237,0.032351538363829535,8.281993821140361,8.0,12.0,24.0,38.30000000000001,58.0,295,128.26715092816787,0.5010435583131557,0.02646029221065707,6.77383480592821,100.0,117.0,128.0,139.0,162.0,86730,25,0.0,0.43728813559322033,58,0.0,58,0.0,0.0,103.84681194511703,13.726204051920336
Single-sweep,enrolled_cohort,256,enroll_4_test_1,4,1,295,295,295,295,3.628050700004678,1.0407905086432978,86730,0.9998906933267008,29.027118644067798,0.11338718220338984,0.03890525793109479,9.959746030360266,11.0,14.0,28.0,47.0,68.0,295,128.24475959875477,0.5009560921826358,0.026594463220959267,6.808182584565572,97.0,117.0,128.0,139.0,161.0,86730,25,0.0,0.6033898305084746,68,0.0,68,0.0,0.0,99.21764095468697,11.63056830221658
Single-sweep,enrolled_cohort,256,enroll_4_test_2,4,2,295,295,295,295,3.866662699962035,1.0168040688228557,86730,0.9998906933267008,26.040677966101693,0.10172139830508474,0.03644896880225422,9.33093601337708,10.0,13.0,25.0,42.0,74.0,295,128.2619162919405,0.5010231105153926,0.02649068826481362,6.781616195792287,95.0,117.0,128.0,139.0,159.0,86730,25,0.0,0.4542372881355932,74,0.0,74,0.0,0.0,102.22123832583881,12.532502093837921
Single-sweep,enrolled_cohort,256,enroll_4_test_3,4,3,295,295,295,295,3.936912300006952,1.1172857591329868,86730,0.9998906933267008,24.003389830508475,0.09376324152542373,0.03366224241204061,8.617534057482397,8.0,12.0,23.0,39.0,58.0,295,128.25878012221838,0.5010108598524156,0.026342467041923463,6.743671562732406,101.0,117.0,128.0,139.0,163.0,86730,25,0.0,0.376271186440678,58,0.0,58,0.0,0.0,104.25539029170992,13.473973969611567
Single-sweep,enrolled_cohort,256,enroll_4_test_5,4,5,295,295,295,295,4.094210300012492,1.1483677970719035,86730,0.9998906933267008,23.52542372881356,0.09189618644067797,0.034866858071748864,8.92591566636771,0.0,11.0,23.0,39.0,55.0,295,128.26023290672202,0.5010165347918829,0.02632676248943251,6.739651197294722,100.0,117.0,128.0,139.0,163.0,86730,25,0.0,0.3898305084745763,55,0.0,55,0.0,0.0,104.73480917790846,13.242997459195276
Single-sweep,enrolled_cohort,256,enroll_5_test_1,5,1,295,295,295,295,3.6442181999445893,1.0552572873736716,86730,0.9998889560143899,28.48135593220339,0.11125529661016949,0.03687517527078358,9.440044869320596,9.0,14.0,28.0,44.0,77.0,295,128.266966447596,0.5010428376859218,0.026729390018517752,6.8427238447405445,97.0,117.0,128.0,140.0,158.0,86730,25,0.0,0.6,77,0.0,77,0.0,0.0,99.7856105153926,12.10357233552861
Single-sweep,enrolled_cohort,256,enroll_5_test_2,5,2,295,295,295,295,4.115007699991111,1.064976950381267,86730,0.9998889560143899,25.877966101694916,0.10108580508474577,0.035993380556959165,9.214305422581546,10.0,12.700000000000001,25.0,40.0,78.0,295,128.2801337484146,0.5010942724547446,0.02648566539925944,6.780330342210417,98.0,117.0,128.0,139.0,157.0,86730,25,0.0,0.49491525423728816,78,0.0,78,0.0,0.0,102.4021676467197,12.658832017733587
Single-sweep,enrolled_cohort,256,enroll_5_test_3,5,3,295,295,295,295,4.077325199963525,1.3452216933512966,86730,0.9998889560143899,23.589830508474577,0.09214777542372882,0.03142668474118182,8.045231293742546,9.0,12.0,22.0,37.0,56.0,295,128.28149429263232,0.501099587080595,0.02643513839911805,6.767395430174221,97.0,117.0,128.0,139.0,163.0,86730,25,0.0,0.39322033898305087,56,0.0,56,0.0,0.0,104.69166378415774,14.083156516214995
Single-sweep,enrolled_cohort,256,enroll_5_test_4,5,4,295,295,295,295,4.104830100026447,1.331818644036302,86730,0.9998889560143899,23.48135593220339,0.09172404661016949,0.033807361099406824,8.654684441448147,0.0,11.0,22.0,37.0,54.0,295,128.27960336677043,0.501092200651447,0.026430106504654712,6.766107265191606,100.0,117.0,128.0,139.0,162.0,86730,25,0.0,0.38305084745762713,54,0.0,54,0.0,0.0,104.79824743456705,13.491013688396265
Multi-sweep,enrolled_cohort,256,test_1,"2,3,4,5",1,295,295,1180,1180,3.904271000006702,1.9199325432764145,86730,0.9995388903848358,25.45084745762712,0.09941737288135594,0.03170592201617508,8.11671603614082,10.0,14.0,25.0,39.30000000000001,65.0,295,128.26472962066183,0.5010341000807103,0.026272674055269188,6.725804558148912,99.0,117.0,128.0,139.0,157.0,86730,25,0.0,0.41694915254237286,65,0.0,65,0.0,0.0,102.8138821630347,13.793531590413723
Multi-sweep,enrolled_cohort,256,test_2,"1,3,4,5",2,295,295,1180,1180,4.947792000020854,1.7759698328672577,86730,0.9995237740084906,21.864406779661017,0.08540783898305085,0.027228270133321946,6.970437154130418,8.0,12.0,21.0,33.0,58.0,295,128.2636227372305,0.5010297763173066,0.026188849200749414,6.70434539539185,96.0,117.0,128.0,139.0,164.0,86730,25,0.0,0.28135593220338984,58,0.0,58,0.0,0.0,106.39921595756948,15.558430709955738
Multi-sweep,enrolled_cohort,256,test_3,"1,2,4,5",3,295,295,1180,1180,4.371066399966367,1.8737047456867866,86730,0.999522453090975,21.71864406779661,0.08483845338983051,0.025415292767740672,6.506314948541612,9.0,12.0,21.0,33.0,45.0,295,128.27337714746915,0.5010678794823014,0.026094330177419522,6.680148525419398,96.0,117.0,128.0,139.0,161.0,86730,25,0.0,0.2677966101694915,45,0.0,45,0.0,0.0,106.55473307967253,16.15982567641667
Multi-sweep,enrolled_cohort,256,test_4,"1,2,3,5",4,295,295,1180,1180,4.451184000005014,1.8228755932364424,86730,0.9995230311973634,22.11864406779661,0.0864009533898305,0.02598598372070955,6.652411832501644,7.0,13.0,22.0,32.0,58.0,295,128.2608785887236,0.5010190569872016,0.026168965914475907,6.699255274105832,94.0,117.0,128.0,139.0,161.0,86730,25,0.0,0.26440677966101694,58,0.0,58,0.0,0.0,106.142234520927,15.899375025054434
Multi-sweep,enrolled_cohort,256,test_5,"1,2,3,4",5,295,295,1180,1180,4.700281800003722,1.8039159336664035,86730,0.9995262820110947,22.572881355932203,0.08817531779661017,0.026318728747135298,6.737594559266636,8.0,13.0,22.0,34.0,55.0,295,128.26772742995504,0.5010458102732619,0.026199088234391578,6.706966588004244,101.0,117.0,128.0,139.0,157.0,86730,25,0.0,0.288135593220339,55,0.0,55,0.0,0.0,105.69484607402285,15.723022961396689
Single-sweep,heldout_sensor_cohort,256,enroll_1_test_2,1,2,265,30,30,265,3.6266990000149235,1.0779833382305999,870,0.9999788479801164,14.066666666666666,0.054947916666666666,0.0224966821867341,5.75915063980393,3.0,6.45,13.5,23.64999999999999,26.0,30,126.97931034482758,0.49601293103448274,0.03701138890030379,9.47491555847777,92.0,112.0,127.0,141.0,155.0,870,25,0.0,0.03333333333333333,26,0.0,26,0.0,0.0,112.91264367816092,14.401499634272989
Single-sweep,heldout_sensor_cohort,256,enroll_1_test_3,1,3,265,30,30,265,3.4013972000102513,1.3781533343717456,870,0.9999788479801164,16.3,0.063671875,0.02321531720632526,5.943121204819267,5.0,7.0,16.0,26.099999999999994,32.0,30,127.13218390804597,0.4966100933908046,0.03624392267690296,9.278444205287158,97.0,111.0,127.0,141.0,158.0,870,25,0.0,0.06666666666666667,32,0.0,32,0.0,0.0,110.83218390804598,14.225032652056687
Single-sweep,heldout_sensor_cohort,256,enroll_1_test_4,1,4,265,30,30,265,3.150140299985651,1.2851399990419548,870,0.9999788479801164,17.166666666666668,0.06705729166666667,0.024685763638377527,6.319555491424647,5.0,8.45,17.0,28.099999999999994,34.0,30,127.2448275862069,0.4970501077586207,0.036679040472407505,9.389834360936321,92.0,111.0,127.0,142.0,158.0,870,25,0.0,0.1,34,0.0,34,0.0,0.0,110.07816091954022,13.754088543087231
Single-sweep,heldout_sensor_cohort,256,enroll_1_test_5,1,5,265,30,30,265,3.0958234000136144,1.3000066741369665,870,0.9999788479801164,16.933333333333334,0.06614583333333333,0.030360684611500825,7.772335260544211,3.0,7.45,14.5,28.0,36.0,30,127.21609195402299,0.4969378591954023,0.037340067287708986,9.5590572256535,86.0,111.0,127.0,142.0,159.0,870,25,0.0,0.2,36,0.0,36,0.0,0.0,110.28275862068965,12.65926583448068
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_1,2,1,265,30,30,265,3.651971700019203,0.9741000016219914,870,0.9999792625757771,15.366666666666667,0.06002604166666667,0.02148090521876582,5.49911173600405,4.0,5.3500000000000005,16.0,24.099999999999994,27.0,30,126.56436781609196,0.4943920617816092,0.03738483625482845,9.570518081236083,98.0,111.0,127.0,142.0,152.0,870,25,0.0,0.03333333333333333,27,0.0,27,0.0,0.0,111.19770114942528,14.247041539393605
