Stage,Window,N_Points,ID_Bits,Authentication_Index,Training_Indices,PC,Explained_Variance_Ratio,Cumulative_Explained_Variance
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",9,0.01190949205057052,0.8258597547946834
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",10,0.011438189953445305,0.8372979447481287
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",11,0.009511200257758664,0.8468091450058873
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",12,0.009052881719546395,0.8558620267254338
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",13,0.00810995988788291,0.8639719866133166
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",14,0.007558253022698597,0.8715302396360153
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",15,0.007152740610568751,0.878682980246584
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",16,0.006894746233199263,0.8855777264797833
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",17,0.006164169451218187,0.8917418959310015
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",18,0.005717077084364508,0.897458973015366
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",19,0.00563015233212417,0.9030891253474902
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",20,0.005103133652451675,0.9081922589999418
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",21,0.004582673325194042,0.9127749323251358
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",22,0.004144036364226644,0.9169189686893625
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",23,0.0036629668269704562,0.9205819355163329
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",24,0.003609272388315348,0.9241912079046483
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",25,0.003381223632312953,0.9275724315369612
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",26,0.003241125370924346,0.9308135569078856
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",27,0.002967704018375229,0.9337812609262608
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",28,0.0027777355269373127,0.9365589964531981
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",29,0.002644233456736328,0.9392032299099344
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",30,0.002532328316672533,0.9417355582266069
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",31,0.002426235808380313,0.9441617940349872
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",32,0.0023217125615766065,0.9464835065965639
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",33,0.002169047039110613,0.9486525536356745
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",34,0.0020715099946826054,0.9507240636303571
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",35,0.0020604016404735426,0.9527844652708306
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",36,0.0019786807540608515,0.9547631460248914
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",37,0.001859451003119845,0.9566225970280112
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",38,0.001744937433243692,0.9583675344612549
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",39,0.0016898568189820955,0.960057391280237
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",40,0.0016192569775403025,0.9616766482577773
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",41,0.0015822954056068895,0.9632589436633842
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",42,0.0014965303352454957,0.9647554739986297
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",43,0.0014597282314739422,0.9662152022301036
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",44,0.001402713848582094,0.9676179160786857
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",45,0.0013322025694784425,0.9689501186481642
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",46,0.0012581291105963673,0.9702082477587606
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",47,0.0011944141756042486,0.9714026619343649
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",48,0.00112580302871664,0.9725284649630815
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",49,0.0010659774644075496,0.973594442427489
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",50,0.001044045634090526,0.9746384880615796
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",51,0.0010348513646261704,0.9756733394262058
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",52,0.0009539692587377334,0.9766273086849435
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",53,0.0008651085918992907,0.9774924172768428
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",54,0.0008507108280204885,0.9783431281048632
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",55,0.0008426769919582253,0.9791858050968215
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",56,0.000832956137098329,0.9800187612339198
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",57,0.0007928735074055237,0.9808116347413254
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",58,0.0007384629553780997,0.9815500976967034
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",59,0.0007183331216893496,0.9822684308183928
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",60,0.0007094376739160646,0.9829778684923088
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",61,0.0006732909094351276,0.983651159401744
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",62,0.0006525178264299732,0.9843036772281739
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",63,0.0006285394405504971,0.9849322166687244
2_Sampling_Reduction,10k-1000k,100,64,2,"1,3,4,5",64,0.0006151038479264907,0.985547320516651
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",1,0.4988062546422929,0.4988062546422929
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",2,0.16123918894129147,0.6600454435835843
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",3,0.04140104624889728,0.7014464898324816
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",4,0.03875502095253229,0.7402015107850138
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",5,0.023911889423401528,0.7641134002084153
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",6,0.01886134052939772,0.782974740737813
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",7,0.016970149146999392,0.7999448898848124
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",8,0.013988429242495463,0.8139333191273078
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",9,0.011857469556788878,0.8257907886840967
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",10,0.011439622788222373,0.8372304114723191
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",11,0.009479362780273596,0.8467097742525928
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",12,0.009066382050862163,0.8557761563034549
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",13,0.008102782734316829,0.8638789390377718
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",14,0.007564723064900938,0.8714436621026728
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",15,0.007174119867104587,0.8786177819697774
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",16,0.006871564055518684,0.885489346025296
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",17,0.006172209091977004,0.8916615551172731
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",18,0.00571498719291069,0.8973765423101837
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",19,0.005635568966437159,0.9030121112766208
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",20,0.005096668458161595,0.9081087797347824
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",21,0.004563341276562284,0.9126721210113448
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",22,0.004127591232651521,0.9167997122439963
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",23,0.003647255269257872,0.9204469675132542
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",24,0.00360752632963123,0.9240544938428854
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",25,0.003388769859806862,0.9274432637026923
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",26,0.003250672919171692,0.930693936621864
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",27,0.002931090840881216,0.9336250274627451
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",28,0.0027747481400435593,0.9363997756027886
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",29,0.0026676843127946934,0.9390674599155834
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",30,0.0025348187658434957,0.9416022786814269
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",31,0.002440543083901968,0.9440428217653288
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",32,0.0023489251597186476,0.9463917469250475
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",33,0.0021664989282441007,0.9485582458532915
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",34,0.002099025986587845,0.9506572718398794
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",35,0.0020696717389931873,0.9527269435788726
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",36,0.0019783569784178577,0.9547053005572904
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",37,0.0018702055251755784,0.956575506082466
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",38,0.0017711516743447796,0.9583466577568108
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",39,0.001676494907678977,0.9600231526644898
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",40,0.0016154482204531234,0.9616386008849429
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",41,0.0015835177750347842,0.9632221186599776
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",42,0.0015021718802129996,0.9647242905401906
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",43,0.0014612603327440973,0.9661855508729347
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",44,0.0014047939941302624,0.967590344867065
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",45,0.0013379651853563206,0.9689283100524213
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",46,0.0012567420531016701,0.970185052105523
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",47,0.0011890156028977184,0.9713740677084207
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",48,0.0011185007936514596,0.9724925685020722
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",49,0.001054983942794855,0.9735475524448671
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",50,0.0010286127344152453,0.9745761651792824
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",51,0.00102221882045004,0.9755983839997324
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",52,0.0009598650123976534,0.9765582490121301
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",53,0.000873919434429395,0.9774321684465594
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",54,0.0008678130908537238,0.9782999815374132
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",55,0.0008575846002895116,0.9791575661377027
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",56,0.0008277663358604638,0.9799853324735631
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",57,0.0007970842835497131,0.9807824167571129
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",58,0.0007384632031061743,0.9815208799602191
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",59,0.0007209934021968002,0.9822418733624159
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",60,0.000710121801508478,0.9829519951639243
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",61,0.0006685644264915768,0.9836205595904158
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",62,0.0006562925367664902,0.9842768521271823
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",63,0.000624955130868336,0.9849018072580507
2_Sampling_Reduction,10k-1000k,100,64,3,"1,2,4,5",64,0.0006233903023066432,0.9855251975603573
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",1,0.4989991479505913,0.4989991479505913
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",2,0.1607769547076588,0.65977610265825
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",3,0.041426645938667794,0.7012027485969179
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",4,0.0388005241341596,0.7400032727310775
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",5,0.02389170082495655,0.763894973556034
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",6,0.018886534181486878,0.7827815077375209
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",7,0.016970062509813193,0.799751570247334
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",8,0.013956872286849626,0.8137084425341836
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",9,0.011925004113902212,0.8256334466480858
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",10,0.011410636408013486,0.8370440830560992
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",11,0.009507432375938867,0.8465515154320381
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",12,0.009048119364302892,0.855599634796341
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",13,0.008100536304365535,0.8637001711007066
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",14,0.0075746690185895865,0.8712748401192962
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",15,0.007186605745435484,0.8784614458647317
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",16,0.006893965796368452,0.8853554116611002
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",17,0.006187173180944562,0.8915425848420447
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",18,0.0057426117411039776,0.8972851965831488
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",19,0.005615534064215535,0.9029007306473643
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",20,0.005113187145875258,0.9080139177932396
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",21,0.004562533965138495,0.9125764517583781
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",22,0.004118735758251719,0.9166951875166298
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",23,0.003682062417810201,0.92037724993444
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",24,0.0035981834491881828,0.9239754333836282
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",25,0.003396001081803136,0.9273714344654314
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",26,0.0032765371654334117,0.9306479716308648
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",27,0.0029274479742565987,0.9335754196051214
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",28,0.0027944607639806733,0.9363698803691021
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",29,0.002660680333619448,0.9390305607027215
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",30,0.002535930453014626,0.9415664911557361
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",31,0.0024491579796772677,0.9440156491354134
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",32,0.002339615312240352,0.9463552644476537
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",33,0.00216856694427483,0.9485238313919285
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",34,0.0020941829843518956,0.9506180143762805
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",35,0.0020693803403931087,0.9526873947166735
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",36,0.0019888682036387174,0.9546762629203123
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",37,0.001869364820519829,0.9565456277408321
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",38,0.0017620025524547407,0.9583076302932868
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",39,0.0016893900161606276,0.9599970203094474
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",40,0.0016098941931306607,0.9616069145025781
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",41,0.0015836531948674878,0.9631905676974456
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",42,0.0014820937058366357,0.9646726614032822
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",43,0.001462651474302604,0.9661353128775848
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",44,0.0013950743641317133,0.9675303872417165
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",45,0.001341671578411957,0.9688720588201284
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",46,0.0012770075481386746,0.970149066368267
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",47,0.0011949426836442977,0.9713440090519113
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",48,0.001124313107091433,0.9724683221590027
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",49,0.0010550219063160495,0.9735233440653187
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",50,0.0010416907949467554,0.9745650348602655
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",51,0.0010189026289674813,0.975583937489233
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",52,0.0009559524687766737,0.9765398899580097
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",53,0.0008755942852170544,0.9774154842432268
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",54,0.0008627086855253218,0.9782781929287521
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",55,0.0008519474353838857,0.9791301403641359
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",56,0.0008181396297215833,0.9799482799938575
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",57,0.0007917757910408773,0.9807400557848983
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",58,0.0007512435865852789,0.9814912993714836
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",59,0.0007226695634664103,0.98221396893495
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",60,0.0007132720602263794,0.9829272409951765
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",61,0.0006843592545407913,0.9836116002497173
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",62,0.0006596883160904213,0.9842712885658077
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",63,0.0006277485403263186,0.984899037106134
2_Sampling_Reduction,10k-1000k,100,64,4,"1,2,3,5",64,0.0006158934047725866,0.9855149305109067
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",1,0.4990284180863775,0.4990284180863775
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",2,0.1604855399010567,0.6595139579874342
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",3,0.04140557289122707,0.7009195308786612
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",4,0.038813166064952526,0.7397326969436138
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",5,0.023908279726210364,0.7636409766698241
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",6,0.018903232399749368,0.7825442090695734
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",7,0.016945810933000512,0.799490020002574
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",8,0.01399853658494931,0.8134885565875233
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",9,0.011970969914418303,0.8254595265019415
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",10,0.011459280592602664,0.8369188070945442
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",11,0.009535365589382661,0.8464541726839269
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",12,0.009051369928978634,0.8555055426129055
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",13,0.008100984664170773,0.8636065272770762
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",14,0.007567148931904962,0.8711736762089811
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",15,0.007175739235230361,0.8783494154442115
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",16,0.0068595860749221345,0.8852090015191336
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",17,0.006183529048303357,0.891392530567437
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",18,0.005742525216529541,0.8971350557839665
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",19,0.005633761108195342,0.9027688168921618
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",20,0.005131447140380725,0.9079002640325425
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",21,0.004575103803611103,0.9124753678361537
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",22,0.004115401337668439,0.9165907691738221
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",23,0.003682715703332731,0.9202734848771549
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",24,0.0035821972140008614,0.9238556820911558
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",25,0.00338737230344014,0.9272430543945959
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",26,0.0032644589704529004,0.9305075133650488
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",27,0.0029616099204490456,0.9334691232854978
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",28,0.002795352516756511,0.9362644758022544
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",29,0.002683653169589191,0.9389481289718435
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",30,0.002540618216168611,0.9414887471880121
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",31,0.00244779469037474,0.9439365418783868
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",32,0.002340402635989661,0.9462769445143765
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",33,0.0021635969400732066,0.9484405414544497
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",34,0.002091433998698663,0.9505319754531484
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",35,0.0020724402719211016,0.9526044157250695
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",36,0.0019873005935455838,0.9545917163186151
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",37,0.0018761042339254768,0.9564678205525405
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",38,0.001761805963721834,0.9582296265162624
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",39,0.0017080876961866628,0.9599377142124491
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",40,0.0016129040025014635,0.9615506182149506
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",41,0.001572866284254585,0.9631234844992052
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",42,0.0014934100830794085,0.9646168945822846
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",43,0.00146949784114948,0.9660863924234341
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",44,0.0014205173935445538,0.9675069098169786
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",45,0.0013459458146875434,0.9688528556316661
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",46,0.0012788998416076974,0.9701317554732738
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",47,0.0011968841749664721,0.9713286396482402
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",48,0.0011210072327274643,0.9724496468809677
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",49,0.0010661357636053419,0.9735157826445731
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",50,0.0010409611788567365,0.9745567438234298
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",51,0.0010187502570682212,0.975575494080498
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",52,0.0009634018977969599,0.976538895978295
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",53,0.000875783808148941,0.9774146797864439
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",54,0.0008649768893886803,0.9782796566758326
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",55,0.0008534132741101631,0.9791330699499428
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",56,0.0008245355297319219,0.9799576054796747
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",57,0.0007997620790470584,0.9807573675587218
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",58,0.0007419006185948299,0.9814992681773166
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",59,0.000727958507758363,0.9822272266850749
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",60,0.0007167427134022255,0.9829439693984772
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",61,0.0006807503026966141,0.9836247197011738
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",62,0.00066515653121416,0.984289876232388
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",63,0.0006225370898933251,0.9849124133222813
2_Sampling_Reduction,10k-1000k,100,64,5,"1,2,3,4",64,0.0006195424135613413,0.9855319557358426
2_Sampling_Reduction,10k-1000k,64,64,1,"2,3,4,5",1,0.49770227471465356,0.49770227471465356
2_Sampling_Reduction,10k-1000k,64,64,1,"2,3,4,5",2,0.16570425307718223,0.6634065277918357
2_Sampling_Reduction,10k-1000k,64,64,1,"2,3,4,5",3,0.04311870031019515,0.7065252281020309
2_Sampling_Reduction,10k-1000k,64,64,1,"2,3,4,5",4,0.0372959479760933,0.7438211760781241
2_Sampling_Reduction,10k-1000k,64,64,1,"2,3,4,5",5,0.02368216473107682,0.767503340809201
2_Sampling_Reduction,10k-1000k,64,64,1,"2,3,4,5",6,0.019019917351713437,0.7865232581609145
2_Sampling_Reduction,10k-1000k,64,64,1,"2,3,4,5",7,0.01757061693172743,0.804093875092642
2_Sampling_Reduction,10k-1000k,64,64,1,"2,3,4,5",8,0.014254703124609391,0.8183485782172514
