Scenario,Cohort_Protocol,ID_Bits,Fold,Bit_Block,Block_Bits,Intra_Mean,Intra_Mean_Normalized,Intra_Std,Intra_Min,Intra_Max,Inter_Mean,Inter_Mean_Normalized,Inter_Std,Inter_Min,Inter_Max,D_Prime
Single-sweep,heldout_sensor_cohort,256,enroll_1_test_4,129-256,128,11.9,0.09296875,4.436136871741852,4.0,23.0,63.57816091954023,0.49670438218390806,6.090625997166978,44.0,84.0,9.69936585503907
Single-sweep,heldout_sensor_cohort,256,enroll_1_test_5,1-64,64,2.1333333333333333,0.03333333333333333,2.1291625896895083,0.0,10.0,31.675862068965518,0.4949353448275862,4.1817997215023945,17.0,43.0,8.90320335973148
Single-sweep,heldout_sensor_cohort,256,enroll_1_test_5,65-128,64,3.2,0.05,1.7300587990805003,1.0,7.0,31.942528735632184,0.4991020114942529,4.231114737045733,19.0,46.0,8.892303149349535
Single-sweep,heldout_sensor_cohort,256,enroll_1_test_5,129-256,128,11.6,0.090625,5.3213946836623895,2.0,21.0,63.59770114942529,0.4968570402298851,6.16583214810416,47.0,83.0,9.02877160078577
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_1,1-64,64,1.6666666666666667,0.026041666666666668,1.4932799662056893,0.0,7.0,31.47586206896552,0.49181034482758623,4.207094821775608,20.0,44.0,9.443145963143111
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_1,65-128,64,2.466666666666667,0.03854166666666667,1.5698305055298025,0.0,6.0,31.811494252873562,0.4970545977011494,4.37393222971499,19.0,49.0,8.930245746690455
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_1,129-256,128,11.233333333333333,0.08776041666666666,4.1329903454281505,3.0,23.0,63.277011494252875,0.4943516522988506,6.450862354809337,42.0,83.0,9.606862172093184
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_3,1-64,64,0.9666666666666667,0.015104166666666667,0.9278574999588488,0.0,4.0,31.41264367816092,0.49082255747126435,4.296928134362499,19.0,44.0,9.794689142458822
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_3,65-128,64,2.033333333333333,0.03177083333333333,1.4259499757471625,0.0,6.0,31.7183908045977,0.49559985632183906,4.415425120590599,18.0,47.0,9.04769210052267
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_3,129-256,128,10.966666666666667,0.08567708333333333,4.679252322631317,4.0,24.0,63.17126436781609,0.4935255028735632,6.447939841833767,43.0,84.0,9.266910104517878
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_4,1-64,64,1.3666666666666667,0.021354166666666667,1.3514572807192966,0.0,6.0,31.45632183908046,0.4915050287356322,4.25751082480632,19.0,44.0,9.526423861339865
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_4,65-128,64,2.2,0.034375,1.2703515668696899,0.0,5.0,31.77241379310345,0.4964439655172414,4.358626742253866,19.0,47.0,9.211870283811532
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_4,129-256,128,10.866666666666667,0.08489583333333334,4.477786809646444,3.0,22.0,63.42758620689655,0.4955280172413793,6.294182194285554,45.0,82.0,9.622983563043773
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_5,1-64,64,1.5666666666666667,0.024479166666666666,1.6120950886075684,0.0,7.0,31.486206896551725,0.4919719827586207,4.247159002074823,18.0,44.0,9.314175566518788
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_5,65-128,64,2.3666666666666667,0.03697916666666667,1.5643293888377885,0.0,6.0,31.773563218390805,0.49646192528735633,4.379362622364383,18.0,46.0,8.942864705466878
Single-sweep,heldout_sensor_cohort,256,enroll_2_test_5,129-256,128,9.8,0.0765625,3.717618815205832,4.0,19.0,63.37931034482759,0.4951508620689655,6.287586871031479,44.0,83.0,10.37353653658851
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_1,1-64,64,1.8666666666666667,0.029166666666666667,1.4319827906241327,0.0,5.0,31.627586206896552,0.49418103448275863,4.224338752434707,18.0,43.0,9.435886004567175
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_1,65-128,64,2.966666666666667,0.04635416666666667,1.8096167118144553,0.0,8.0,31.660919540229884,0.49470186781609193,4.530293287000969,20.0,46.0,8.318350700737048
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_1,129-256,128,11.033333333333333,0.08619791666666667,3.557249357088388,3.0,19.0,63.785057471264366,0.49832076149425286,5.990672241847021,45.0,82.0,10.707597366700899
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_2,1-64,64,1.1,0.0171875,0.9228890171255885,0.0,4.0,31.6816091954023,0.4950251436781609,4.214174905575588,17.0,46.0,10.025142262475887
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_2,65-128,64,2.3,0.0359375,1.6846159902134252,0.0,6.0,31.748275862068965,0.4960668103448276,4.586701196281882,18.0,47.0,8.523074375855375
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_2,129-256,128,9.566666666666666,0.07473958333333333,3.883504756711687,5.0,23.0,63.79425287356322,0.49839260057471263,6.021649784486436,41.0,84.0,10.70284922474686
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_4,1-64,64,0.8333333333333334,0.013020833333333334,0.8339078479367938,0.0,3.0,31.695402298850574,0.4952406609195402,4.23969428208194,18.0,44.0,10.10097064092029
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_4,65-128,64,1.8,0.028125,1.5624913792865636,0.0,6.0,31.78390804597701,0.4966235632183908,4.557694932589751,17.0,45.0,8.800930607572615
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_4,129-256,128,9.933333333333334,0.07760416666666667,3.9473547085867895,5.0,20.0,63.62988505747126,0.49710847701149424,5.956383757502107,48.0,83.0,10.62724012331041
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_5,1-64,64,1.2,0.01875,0.9247553264475439,0.0,3.0,31.673563218390804,0.4948994252873563,4.241730864824014,17.0,44.0,9.926860071835161
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_5,65-128,64,2.2,0.034375,1.1566896880679618,0.0,5.0,31.836781609195402,0.49744971264367815,4.492779399231194,19.0,46.0,9.034303108728517
Single-sweep,heldout_sensor_cohort,256,enroll_3_test_5,129-256,128,9.733333333333333,0.07604166666666666,3.9473547085867895,4.0,22.0,63.75632183908046,0.49809626436781607,5.962709224858525,48.0,84.0,10.683961274052738
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_1,1-64,64,2.2666666666666666,0.035416666666666666,2.3915560269174247,0.0,10.0,31.49655172413793,0.49213362068965516,4.192092075184742,19.0,44.0,8.565007537027963
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_1,65-128,64,3.3666666666666667,0.05260416666666667,1.938419785383913,0.0,7.0,31.679310344827588,0.49498922413793106,4.294606512062388,19.0,46.0,8.497829527938109
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_1,129-256,128,12.833333333333334,0.10026041666666667,4.76396917484261,4.0,25.0,63.48850574712644,0.4960039511494253,6.09659350047988,42.0,83.0,9.258837394486143
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_2,1-64,64,1.4666666666666666,0.022916666666666665,1.6344003083137537,0.0,7.0,31.53793103448276,0.4927801724137931,4.245114741287888,18.0,45.0,9.348946749286938
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_2,65-128,64,2.6333333333333333,0.04114583333333333,1.8285727114117007,0.0,6.0,31.739080459770115,0.49592313218390804,4.309351202220892,18.0,46.0,8.792878628715856
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_2,129-256,128,10.4,0.08125,3.728732797595192,4.0,19.0,63.45977011494253,0.4957794540229885,5.95631314070844,45.0,81.0,10.678245912126961
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_3,1-64,64,1.4,0.021875,1.3796551293211172,0.0,5.0,31.510344827586206,0.49234913793103446,4.2658230320802275,18.0,44.0,9.497847592100378
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_3,65-128,64,2.4,0.0375,1.6103115997457949,0.0,6.0,31.763218390804596,0.4963002873563218,4.2183258188582045,21.0,45.0,9.196826320409171
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_3,129-256,128,9.9,0.07734375,4.113476589841301,3.0,18.0,63.44942528735632,0.49569863505747125,6.04121581364793,42.0,82.0,10.361679479161872
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_5,1-64,64,1.3,0.0203125,1.0875470659652644,0.0,4.0,31.53448275862069,0.4927262931034483,4.286149384305401,17.0,45.0,9.669445415852161
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_5,65-128,64,2.466666666666667,0.03854166666666667,1.3060425438846859,0.0,5.0,31.7816091954023,0.49658764367816094,4.19744370493183,21.0,46.0,9.43088339812228
Single-sweep,heldout_sensor_cohort,256,enroll_4_test_5,129-256,128,10.533333333333333,0.08229166666666667,4.5768030804024775,1.0,20.0,63.46896551724138,0.4958512931034483,5.9948829415823015,41.0,82.0,9.925705048979728
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_1,1-64,64,2.4,0.0375,1.8118384642924588,0.0,7.0,31.754022988505746,0.4961566091954023,4.106095964918354,19.0,44.0,9.249598766454135
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_1,65-128,64,3.2333333333333334,0.050520833333333334,1.6333450621206846,1.0,7.0,32.00344827586207,0.5000538793103448,3.9998546658252843,22.0,44.0,9.417234013381643
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_1,129-256,128,11.666666666666666,0.09114583333333333,4.751285367527209,2.0,22.0,63.314942528735635,0.49464798850574715,5.914786696515592,46.0,83.0,9.627480399150864
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_2,1-64,64,1.5,0.0234375,1.5256428831468234,0.0,7.0,31.84022988505747,0.497503591954023,4.090572949931905,18.0,47.0,9.828068261603576
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_2,65-128,64,2.6,0.040625,1.7140393911700977,0.0,7.0,32.0735632183908,0.5011494252873563,4.064680160018566,21.0,43.0,9.448898403769437
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_2,129-256,128,10.266666666666667,0.08020833333333334,4.362325647802014,2.0,22.0,63.314942528735635,0.49464798850574715,6.124307409904287,45.0,82.0,9.9774552851638
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_3,1-64,64,1.2666666666666666,0.019791666666666666,1.3113124074319809,0.0,6.0,31.763218390804596,0.4963002873563218,4.122578514913836,17.0,44.0,9.969389614184784
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_3,65-128,64,2.5,0.0390625,1.6764083117147226,0.0,6.0,32.02873563218391,0.5004489942528736,4.0184101089170765,21.0,44.0,9.591002299914612
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_3,129-256,128,9.733333333333333,0.07604166666666666,5.009875305305775,1.0,21.0,63.36551724137931,0.49504310344827585,6.103797749791379,44.0,80.0,9.605149966598999
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_4,1-64,64,1.0333333333333334,0.016145833333333335,0.6686751354593717,0.0,2.0,31.80574712643678,0.4969647988505747,4.078088642803029,18.0,44.0,10.530740320772415
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_4,65-128,64,2.1,0.0328125,1.3982747990981972,0.0,6.0,32.01724137931034,0.5002693965517241,4.028771864723366,21.0,43.0,9.92123778326042
Single-sweep,heldout_sensor_cohort,256,enroll_5_test_4,129-256,128,10.033333333333333,0.07838541666666667,4.491243076010927,2.0,23.0,63.327586206896555,0.49474676724137934,6.026756406724976,45.0,82.0,10.02761929567007
Single-sweep,heldout_sensor_cohort,256,aggregate,1-64,64,1.5333333333333334,0.023958333333333335,1.5338872968010726,0.0,10.0,31.61942528735632,0.4940535201149425,4.204168082877831,17.0,47.0,9.507442884498474
Single-sweep,heldout_sensor_cohort,256,aggregate,65-128,64,2.5733333333333333,0.04020833333333333,1.6378114256528091,0.0,8.0,31.85183908045977,0.4976849856321839,4.28914989002392,17.0,49.0,9.018545559237923
Single-sweep,heldout_sensor_cohort,256,aggregate,129-256,128,10.683333333333334,0.08346354166666667,4.410458304944622,1.0,26.0,63.47505747126437,0.4958988864942529,6.098079410836151,41.0,85.0,9.920284975501257
Multi-sweep,heldout_sensor_cohort,256,test_1,1-64,64,2.0,0.03125,1.6815428055498771,0.0,7.0,31.466666666666665,0.49166666666666664,4.198269868500717,18.0,46.0,9.214396652024467
Multi-sweep,heldout_sensor_cohort,256,test_1,65-128,64,2.533333333333333,0.03958333333333333,1.6553639735893346,0.0,7.0,31.95402298850575,0.4992816091954023,4.221453362527065,20.0,45.0,9.175860521791257
Multi-sweep,heldout_sensor_cohort,256,test_1,129-256,128,10.033333333333333,0.07838541666666667,3.3986136456860874,4.0,18.0,63.46781609195402,0.4958423132183908,5.885814005079286,45.0,80.0,11.11851359469456
Multi-sweep,heldout_sensor_cohort,256,test_2,1-64,64,1.0666666666666667,0.016666666666666666,1.2576204496597132,0.0,5.0,31.616091954022988,0.4940014367816092,4.299727653837321,18.0,43.0,9.64389083934294
Multi-sweep,heldout_sensor_cohort,256,test_2,65-128,64,2.2,0.034375,1.3995073024658258,0.0,5.0,31.875862068965517,0.4980603448275862,4.437339355551605,18.0,46.0,9.019935274793442
Multi-sweep,heldout_sensor_cohort,256,test_2,129-256,128,9.7,0.07578125,4.186596016681876,3.0,20.0,63.38045977011494,0.49515984195402296,5.80038765182968,47.0,81.0,10.612426035508777
Multi-sweep,heldout_sensor_cohort,256,test_3,1-64,64,0.9,0.0140625,0.9228890171255885,0.0,3.0,31.57126436781609,0.49330100574712643,4.31886188940878,17.0,44.0,9.821585017903978
Multi-sweep,heldout_sensor_cohort,256,test_3,65-128,64,1.7666666666666666,0.027604166666666666,1.3565507307349296,0.0,5.0,32.1,0.5015625,4.334450005127585,21.0,45.0,9.445172017775382
Multi-sweep,heldout_sensor_cohort,256,test_3,129-256,128,9.833333333333334,0.07682291666666667,4.756725426342075,1.0,23.0,63.82183908045977,0.49860811781609193,5.961652007423731,44.0,84.0,10.010948844309977
Multi-sweep,heldout_sensor_cohort,256,test_4,1-64,64,1.2,0.01875,0.9965457582448796,0.0,4.0,31.618390804597702,0.4940373563218391,4.261491031079449,17.0,45.0,9.829426710294003
Multi-sweep,heldout_sensor_cohort,256,test_4,65-128,64,1.9333333333333333,0.030208333333333334,1.529780992514115,0.0,6.0,31.779310344827586,0.496551724137931,4.376107794806772,19.0,47.0,9.104938982625038
Multi-sweep,heldout_sensor_cohort,256,test_4,129-256,128,9.433333333333334,0.07369791666666667,4.336559365030851,2.0,18.0,63.47241379310345,0.4958782327586207,6.083125552823078,46.0,82.0,10.2297801504576
Multi-sweep,heldout_sensor_cohort,256,test_5,1-64,64,1.0,0.015625,0.8709883407113854,0.0,3.0,31.379310344827587,0.49030172413793105,4.199680461597599,16.0,43.0,10.016868107876514
Multi-sweep,heldout_sensor_cohort,256,test_5,65-128,64,2.433333333333333,0.03802083333333333,1.7157150581957192,0.0,6.0,31.939080459770114,0.49904813218390803,4.2699166123172105,20.0,46.0,9.067781014823648
Multi-sweep,heldout_sensor_cohort,256,test_5,129-256,128,8.966666666666667,0.07005208333333333,3.736892802328153,3.0,18.0,63.635632183908044,0.4971533764367816,5.990162188173212,43.0,85.0,10.950625010519278
Multi-sweep,heldout_sensor_cohort,256,aggregate,1-64,64,1.2333333333333334,0.019270833333333334,1.233844141151241,0.0,7.0,31.530344827586205,0.49266163793103446,4.254965975476457,16.0,46.0,9.671339891536805
Multi-sweep,heldout_sensor_cohort,256,aggregate,65-128,64,2.1733333333333333,0.03395833333333333,1.544623351351115,0.0,7.0,31.929655172413792,0.4989008620689655,4.32780915121972,18.0,47.0,9.157787116336989
Multi-sweep,heldout_sensor_cohort,256,aggregate,129-256,128,9.593333333333334,0.07494791666666667,4.071667809043806,1.0,23.0,63.555632183908045,0.4965283764367816,5.9443273845800935,43.0,85.0,10.591689901382694
