Method,ID_Bits,Bits_Per_Feature,Fold,Enrollment_Index,Authentication_Index,Devices,Fit_Seconds,Mean_Transform_Milliseconds,Directed_Impostor_Comparisons,Intra_Mean,Intra_Mean_Normalized,Intra_Std,Intra_Min,Intra_Q05,Intra_Median,Intra_Q95,Intra_Max,Intra_Count,Inter_Mean,Inter_Mean_Normalized,Inter_Std,Inter_Min,Inter_Q05,Inter_Median,Inter_Q95,Inter_Max,Inter_Count,Fixed_Threshold,Fixed_Threshold_Normalized,FAR_At_Fixed_Threshold,FRR_At_Fixed_Threshold,Descriptive_EER,Descriptive_EER_Threshold,Minimum_Balanced_Error,Minimum_Balanced_Error_Threshold,Empirical_Overlap_Coefficient,Unique_Identifiers,Collision_Rate,Empirical_Codeword_Entropy_Bits,Active_Bit_Count,Constant_Bit_Count,Active_Bit_Fraction,Mean_Absolute_Bit_Bias,Mean_Absolute_Bit_Correlation
PQM,24,8,enroll_2_test_1,2,1,295,0.00701389997266233,0.053444744474491324,86730,2.389830508474576,0.09957627118644068,1.9078868635482769,0,0.0,2.0,6.0,11,295,7.803712671509282,0.3251546946462201,2.8376259490362035,0,2.0,8.0,12.0,15,86730,4,0.16666666666666666,0.16319612590799032,0.11864406779661017,0.14092009685230025,4,0.14092009685230025,4,0.28184019370460045,275,0.06779661016949157,8.068977923910222,16,8,0.6666666666666666,0.2004237288135593,0.16121441000492684
PQM,24,8,enroll_2_test_3,2,3,295,0.004802500014193356,0.04059254108943929,86730,2.142372881355932,0.08926553672316384,1.9237332071582331,0,0.0,2.0,7.0,10,295,7.816072869825897,0.3256697029094124,2.8404233611501755,0,2.0,8.0,12.0,15,86730,4,0.16666666666666666,0.16272339444252276,0.11186440677966102,0.1372939006110919,4,0.1335927591375533,3,0.26718551827510667,275,0.06779661016949157,8.068977923910222,16,8,0.6666666666666666,0.2004237288135593,0.16121441000492684
PQM,24,8,enroll_2_test_4,2,4,295,0.005657800007611513,0.04217728925079613,86730,2.3728813559322033,0.09887005649717513,1.8580428687740864,0,0.0,2.0,6.0,10,295,7.814597025250778,0.3256082093854491,2.854980762002263,0,2.0,8.0,12.0,15,86730,4,0.16666666666666666,0.16506399169837427,0.11864406779661017,0.14185402974749223,4,0.13589876628617548,3,0.27179753257235095,275,0.06779661016949157,8.068977923910222,16,8,0.6666666666666666,0.2004237288135593,0.16121441000492684
PQM,24,8,enroll_2_test_5,2,5,295,0.004821499984245747,0.03622169764238899,86730,2.294915254237288,0.09562146892655367,1.862028713035295,0,0.0,2.0,6.0,10,295,7.818932318690188,0.3257888466120912,2.851565671555529,0,2.0,8.0,12.0,15,86730,4,0.16666666666666666,0.16333448633690764,0.11186440677966102,0.13759944655828432,4,0.13759944655828432,4,0.27519889311656864,275,0.06779661016949157,8.068977923910222,16,8,0.6666666666666666,0.2004237288135593,0.16121441000492684
PQM,24,8,enroll_3_test_1,3,1,295,0.0041099999798461795,0.03799525251359505,86730,2.383050847457627,0.09929378531073446,1.6940424363980104,0,0.0,2.0,6.0,10,295,7.813789922748761,0.3255745801145317,2.7268181487824896,0,3.0,8.0,11.0,14,86730,4,0.16666666666666666,0.15682001614205004,0.0711864406779661,0.13332180329759022,3,0.11400322841000807,4,0.22800645682001616,276,0.06440677966101693,8.075757584927171,17,7,0.7083333333333334,0.19858757062146892,0.13528274316406871
PQM,24,8,enroll_3_test_2,3,2,295,0.004538599983789027,0.03765559246195322,86730,2.1966101694915254,0.09152542372881356,2.0475608603328443,0,0.0,2.0,7.0,10,295,7.804681194511703,0.32519504977132097,2.7314498300821426,0,2.0,8.0,11.0,14,86730,4,0.16666666666666666,0.15821515046696644,0.11186440677966102,0.11924939467312348,3,0.11924939467312348,3,0.23849878934624696,276,0.06440677966101693,8.075757584927171,17,7,0.7083333333333334,0.19858757062146892,0.13528274316406871
PQM,24,8,enroll_3_test_4,3,4,295,0.004050499992445111,0.03790576346376437,86730,1.7864406779661017,0.07443502824858757,1.6634790224717655,0,0.0,2.0,5.300000000000011,9,295,7.826403781851724,0.32610015757715516,2.7252185455087763,0,2.0,8.0,11.0,14,86730,4,0.16666666666666666,0.15767323878704023,0.06440677966101695,0.0966908797417272,3,0.0966908797417272,3,0.19338175948345437,276,0.06440677966101693,8.075757584927171,17,7,0.7083333333333334,0.19858757062146892,0.13528274316406871
PQM,24,8,enroll_3_test_5,3,5,295,0.0074841000023297966,0.047751865152395885,86730,1.7864406779661017,0.07443502824858757,1.4772029124660493,0,0.0,2.0,5.0,8,295,7.822575809985011,0.32594065874937544,2.721534018728807,0,2.0,8.0,11.0,14,86730,4,0.16666666666666666,0.1561512740689496,0.05423728813559322,0.09158883892540068,3,0.09158883892540068,3,0.18317767785080133,276,0.06440677966101693,8.075757584927171,17,7,0.7083333333333334,0.19858757062146892,0.13528274316406871
PQM,24,8,enroll_4_test_1,4,1,295,0.005128700053319335,0.04503966281506217,86730,2.542372881355932,0.1059322033898305,1.7873519528463637,0,0.0,2.0,6.0,10,295,7.777793151158769,0.32407471463161536,2.7654313793580263,0,2.0,8.0,12.0,14,86730,4,0.16666666666666666,0.15893001268303933,0.09830508474576272,0.128617548714401,4,0.128617548714401,4,0.257235097428802,272,0.07796610169491525,8.048638940859373,17,7,0.7083333333333334,0.20423728813559325,0.14490246850321384
PQM,24,8,enroll_4_test_2,4,2,295,0.00437959999544546,0.04604610188280122,86730,2.376271186440678,0.09901129943502825,1.8837236050135706,0,0.0,2.0,6.300000000000011,9,295,7.788654444828779,0.32452726853453245,2.789828131288692,0,2.0,8.0,12.0,14,86730,4,0.16666666666666666,0.16038279718667128,0.12542372881355932,0.1429032630001153,4,0.1429032630001153,4,0.2858065260002306,272,0.07796610169491525,8.048638940859373,17,7,0.7083333333333334,0.20423728813559325,0.14490246850321384
PQM,24,8,enroll_4_test_3,4,3,295,0.004669400048442185,0.047052202556850546,86730,1.7389830508474575,0.07245762711864406,1.5329728520159356,0,0.0,1.0,5.0,8,295,7.793128098697106,0.32471367077904606,2.7705522280600543,0,2.0,8.0,12.0,14,86730,4,0.16666666666666666,0.15830739075291134,0.0576271186440678,0.10382797186671279,3,0.10382797186671279,3,0.20765594373342558,272,0.07796610169491525,8.048638940859373,17,7,0.7083333333333334,0.20423728813559325,0.14490246850321384
PQM,24,8,enroll_4_test_5,4,5,295,0.00438549998216331,0.04931288214905535,86730,1.7322033898305085,0.07217514124293785,1.6307463211468693,0,0.0,1.0,5.0,8,295,7.7974172719935435,0.32489238633306433,2.776140558096587,0,2.0,8.0,12.0,14,86730,4,0.16666666666666666,0.15856105153925978,0.06440677966101695,0.1022887120950075,3,0.1022887120950075,3,0.204577424190015,272,0.07796610169491525,8.048638940859373,17,7,0.7083333333333334,0.20423728813559325,0.14490246850321384
PQM,24,8,enroll_5_test_1,5,1,295,0.0044982999679632485,0.05690712023968414,86730,2.5830508474576273,0.1076271186440678,1.8587129390852015,0,0.0,2.0,7.0,10,295,7.814251124178485,0.3255937968407702,2.8220556400220924,0,2.0,8.0,12.0,15,86730,4,0.16666666666666666,0.16089011875936815,0.10847457627118644,0.1346823475152773,4,0.1346823475152773,4,0.2693646950305546,275,0.06779661016949157,8.068977923910222,16,8,0.6666666666666666,0.1953389830508475,0.15414121712270673
PQM,24,8,enroll_5_test_2,5,2,295,0.0057972000213339925,0.051110847734735676,86730,2.3322033898305086,0.09717514124293786,1.9478263376094567,0,0.0,2.0,7.0,9,295,7.805280756370345,0.32522003151543105,2.831616396652422,0,2.0,8.0,12.0,15,86730,4,0.16666666666666666,0.1628617548714401,0.1016949152542373,0.1336331142626542,3,0.1322783350628387,4,0.2645566701256774,275,0.06779661016949157,8.068977923910222,16,8,0.6666666666666666,0.1953389830508475,0.15414121712270673
PQM,24,8,enroll_5_test_3,5,3,295,0.0046381999854929745,0.052090167951912195,86730,1.769491525423729,0.07372881355932204,1.5077187161300192,0,0.0,2.0,4.0,9,295,7.827441485068603,0.3261433952111918,2.826529860848309,0,2.0,8.0,12.0,15,86730,4,0.16666666666666666,0.16133979015334948,0.04745762711864407,0.09401014643145394,3,0.09401014643145394,3,0.18802029286290786,275,0.06779661016949157,8.068977923910222,16,8,0.6666666666666666,0.1953389830508475,0.15414121712270673
PQM,24,8,enroll_5_test_4,5,4,295,0.004914800054393709,0.040526439877763644,86730,1.7457627118644068,0.07274011299435028,1.6308382338121,0,0.0,1.0,5.300000000000011,9,295,7.8249509973480915,0.32603962488950383,2.831092747045125,0,2.0,8.0,12.0,15,86730,4,0.16666666666666666,0.16240055344171567,0.06440677966101695,0.09485183904070102,3,0.09485183904070102,3,0.18970367808140204,275,0.06779661016949157,8.068977923910222,16,8,0.6666666666666666,0.1953389830508475,0.15414121712270673
